"set" "ID" "activity" "feature" "mean"
"13005" "train" 28 "STANDING" "tBodyAcc-std()-Z" -0.905123824177215
"13006" "train" 28 "STANDING" "tGravityAcc-std()-X" -0.990059426582279
"13007" "train" 28 "STANDING" "tGravityAcc-std()-Y" -0.962801441898734
"13008" "train" 28 "STANDING" "tGravityAcc-std()-Z" -0.951782181518987
"13009" "train" 28 "STANDING" "tBodyAccJerk-std()-X" -0.968604559620253
"13010" "train" 28 "STANDING" "tBodyAccJerk-std()-Y" -0.933768175063291
"13011" "train" 28 "STANDING" "tBodyAccJerk-std()-Z" -0.969765362025316
"13012" "train" 28 "STANDING" "tBodyGyro-std()-X" -0.884032232405063
"13013" "train" 28 "STANDING" "tBodyGyro-std()-Y" -0.940006320126582
"13014" "train" 28 "STANDING" "tBodyGyro-std()-Z" -0.925491442911392
"13015" "train" 28 "STANDING" "tBodyGyroJerk-std()-X" -0.928343397721519
"13016" "train" 28 "STANDING" "tBodyGyroJerk-std()-Y" -0.972977006708861
"13017" "train" 28 "STANDING" "tBodyGyroJerk-std()-Z" -0.956497163670886
"13018" "train" 28 "STANDING" "tBodyAccMag-std()" -0.917658334177215
"13019" "train" 28 "STANDING" "tGravityAccMag-std()" -0.917658334177215
"13020" "train" 28 "STANDING" "tBodyAccJerkMag-std()" -0.954068391518987
"13021" "train" 28 "STANDING" "tBodyGyroMag-std()" -0.876917545696203
"13022" "train" 28 "STANDING" "tBodyGyroJerkMag-std()" -0.956266480126582
"13023" "train" 28 "STANDING" "fBodyAcc-std()-X" -0.98026749
"13024" "train" 28 "STANDING" "fBodyAcc-std()-Y" -0.87446926556962
"13025" "train" 28 "STANDING" "fBodyAcc-std()-Z" -0.897600800886076
"13026" "train" 28 "STANDING" "fBodyAccJerk-std()-X" -0.971672796708861
"13027" "train" 28 "STANDING" "fBodyAccJerk-std()-Y" -0.936991280253165
"13028" "train" 28 "STANDING" "fBodyAccJerk-std()-Z" -0.973572051898734
"13029" "train" 28 "STANDING" "fBodyGyro-std()-X" -0.886706768227848
"13030" "train" 28 "STANDING" "fBodyGyro-std()-Y" -0.936101609113924
"13031" "train" 28 "STANDING" "fBodyGyro-std()-Z" -0.932039083037975
"13032" "train" 28 "STANDING" "fBodyAccMag-std()" -0.923857158227848
"13033" "train" 28 "STANDING" "fBodyBodyAccJerkMag-std()" -0.954963155316456
"13034" "train" 28 "STANDING" "fBodyBodyGyroMag-std()" -0.878459662025316
"13035" "train" 28 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.955983424556962
"13036" "train" 28 "WALKING" "tBodyAcc-mean()-X" 0.281228223888889
"13037" "train" 28 "WALKING" "tBodyAcc-mean()-Y" -0.0156759722981481
"13038" "train" 28 "WALKING" "tBodyAcc-mean()-Z" -0.103714705396296
"13039" "train" 28 "WALKING" "tGravityAcc-mean()-X" 0.942930275555556
"13040" "train" 28 "WALKING" "tGravityAcc-mean()-Y" -0.229316151481481
"13041" "train" 28 "WALKING" "tGravityAcc-mean()-Z" -0.125912861222222
"13042" "train" 28 "WALKING" "tBodyAccJerk-mean()-X" 0.0931122231851852
"13043" "train" 28 "WALKING" "tBodyAccJerk-mean()-Y" 0.0226486602722222
"13044" "train" 28 "WALKING" "tBodyAccJerk-mean()-Z" -0.00762915201666667
"13045" "train" 28 "WALKING" "tBodyGyro-mean()-X" -0.105896207861111
"13046" "train" 28 "WALKING" "tBodyGyro-mean()-Y" -0.0172822168012963
"13047" "train" 28 "WALKING" "tBodyGyro-mean()-Z" 0.116065910925926
"13048" "train" 28 "WALKING" "tBodyGyroJerk-mean()-X" -0.092974671262963
"13049" "train" 28 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0515394449611111
"13050" "train" 28 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0593552479814815
"13051" "train" 28 "WALKING" "tBodyAccMag-mean()" -0.1806660203
"13052" "train" 28 "WALKING" "tGravityAccMag-mean()" -0.1806660203
"13053" "train" 28 "WALKING" "tBodyAccJerkMag-mean()" -0.299223359444444
"13054" "train" 28 "WALKING" "tBodyGyroMag-mean()" -0.310775945814815
"13055" "train" 28 "WALKING" "tBodyGyroJerkMag-mean()" -0.546248758518519
"13056" "train" 28 "WALKING" "fBodyAcc-mean()-X" -0.280062182962963
"13057" "train" 28 "WALKING" "fBodyAcc-mean()-Y" -0.127912276044444
"13058" "train" 28 "WALKING" "fBodyAcc-mean()-Z" -0.356337638518519
"13059" "train" 28 "WALKING" "fBodyAcc-meanFreq()-X" -0.375046889351852
"13060" "train" 28 "WALKING" "fBodyAcc-meanFreq()-Y" -0.05612513965
"13061" "train" 28 "WALKING" "fBodyAcc-meanFreq()-Z" -0.0130058804962963
"13062" "train" 28 "WALKING" "fBodyAccJerk-mean()-X" -0.36260198037037
"13063" "train" 28 "WALKING" "fBodyAccJerk-mean()-Y" -0.294548344814815
"13064" "train" 28 "WALKING" "fBodyAccJerk-mean()-Z" -0.498754491111111
"13065" "train" 28 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.353217731666667
"13066" "train" 28 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.492410732962963
"13067" "train" 28 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.301043747996296
"13068" "train" 28 "WALKING" "fBodyGyro-mean()-X" -0.374681071666667
"13069" "train" 28 "WALKING" "fBodyGyro-mean()-Y" -0.50468173962963
"13070" "train" 28 "WALKING" "fBodyGyro-mean()-Z" -0.255029045018519
"13071" "train" 28 "WALKING" "fBodyGyro-meanFreq()-X" -0.0620196965592593
"13072" "train" 28 "WALKING" "fBodyGyro-meanFreq()-Y" -0.150925257205556
"13073" "train" 28 "WALKING" "fBodyGyro-meanFreq()-Z" -0.155076023555556
"13074" "train" 28 "WALKING" "fBodyAccMag-mean()" -0.352156841666667
"13075" "train" 28 "WALKING" "fBodyAccMag-meanFreq()" 0.107450069401852
"13076" "train" 28 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.360811456296296
"13077" "train" 28 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.123016249824074
"13078" "train" 28 "WALKING" "fBodyBodyGyroMag-mean()" -0.514602424814815
"13079" "train" 28 "WALKING" "fBodyBodyGyroMag-meanFreq()" -0.00198466764814815
"13080" "train" 28 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.595965103703704
"13081" "train" 28 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" -0.07608392765
"13082" "train" 28 "WALKING" "tBodyAcc-std()-X" -0.293003522222222
"13083" "train" 28 "WALKING" "tBodyAcc-std()-Y" -0.117886186425926
"13084" "train" 28 "WALKING" "tBodyAcc-std()-Z" -0.300928395925926
"13085" "train" 28 "WALKING" "tGravityAcc-std()-X" -0.976693902592593
"13086" "train" 28 "WALKING" "tGravityAcc-std()-Y" -0.968780859814815
"13087" "train" 28 "WALKING" "tGravityAcc-std()-Z" -0.944225031851852
"13088" "train" 28 "WALKING" "tBodyAccJerk-std()-X" -0.335700184259259
"13089" "train" 28 "WALKING" "tBodyAccJerk-std()-Y" -0.220123120851852
"13090" "train" 28 "WALKING" "tBodyAccJerk-std()-Z" -0.537470471666667
"13091" "train" 28 "WALKING" "tBodyGyro-std()-X" -0.503798624074074
"13092" "train" 28 "WALKING" "tBodyGyro-std()-Y" -0.497684006666667
"13093" "train" 28 "WALKING" "tBodyGyro-std()-Z" -0.242601384618519
"13094" "train" 28 "WALKING" "tBodyGyroJerk-std()-X" -0.399417082777778
"13095" "train" 28 "WALKING" "tBodyGyroJerk-std()-Y" -0.639018554444444
"13096" "train" 28 "WALKING" "tBodyGyroJerk-std()-Z" -0.440927899259259
"13097" "train" 28 "WALKING" "tBodyAccMag-std()" -0.39269402
"13098" "train" 28 "WALKING" "tGravityAccMag-std()" -0.39269402
"13099" "train" 28 "WALKING" "tBodyAccJerkMag-std()" -0.390449724259259
"13100" "train" 28 "WALKING" "tBodyGyroMag-std()" -0.460511661296296
"13101" "train" 28 "WALKING" "tBodyGyroJerkMag-std()" -0.579861194259259
"13102" "train" 28 "WALKING" "fBodyAcc-std()-X" -0.298832423148148
"13103" "train" 28 "WALKING" "fBodyAcc-std()-Y" -0.168789019540741
"13104" "train" 28 "WALKING" "fBodyAcc-std()-Z" -0.326046195925926
"13105" "train" 28 "WALKING" "fBodyAccJerk-std()-X" -0.367116416481481
"13106" "train" 28 "WALKING" "fBodyAccJerk-std()-Y" -0.191757503603704
"13107" "train" 28 "WALKING" "fBodyAccJerk-std()-Z" -0.574579748518519
"13108" "train" 28 "WALKING" "fBodyGyro-std()-X" -0.545480217777778
"13109" "train" 28 "WALKING" "fBodyGyro-std()-Y" -0.497470739444444
"13110" "train" 28 "WALKING" "fBodyGyro-std()-Z" -0.308243390425926
"13111" "train" 28 "WALKING" "fBodyAccMag-std()" -0.511573670555556
"13112" "train" 28 "WALKING" "fBodyBodyAccJerkMag-std()" -0.436273009814815
"13113" "train" 28 "WALKING" "fBodyBodyGyroMag-std()" -0.516811574074074
"13114" "train" 28 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.589071730555556
"13115" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.293642076521739
"13116" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0220230465913043
"13117" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.10858897408913
"13118" "train" 28 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.929291680434783
"13119" "train" 28 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.235897105217391
"13120" "train" 28 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.121477255782609
"13121" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0972653457891304
"13122" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.0143450903413043
"13123" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" 0.00123950141304348
"13124" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.141096309502174
"13125" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" 0.00710564286763044
"13126" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.138622425584783
"13127" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0266492977565217
"13128" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0570410865136957
"13129" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.077617393146087
"13130" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.104359216580435
"13131" "train" 28 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.104359216580435
"13132" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.0707560279130435
"13133" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.068246324026087
"13134" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.340417305565217
"13135" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.0890721752173913
"13136" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" 0.186441733869565
"13137" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.308161634195652
"13138" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.351195267608696
"13139" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" 0.0116076206369565
"13140" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" 0.202030312067391
"13141" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0268676982326087
"13142" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.0127039720456522
"13143" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.365287434717391
"13144" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.276941823673913
"13145" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.393681484543478
"13146" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.073632510748913
"13147" "train" 28 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.0299969963043478
"13148" "train" 28 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.217100157608696
"13149" "train" 28 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.184392337071739
"13150" "train" 28 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.0923021807173913
"13151" "train" 28 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.0645307165065217
"13152" "train" 28 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.012251230826087
"13153" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" 0.188840007695652
"13154" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.0406977206476087
"13155" "train" 28 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.0128823827326087
"13156" "train" 28 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.0545998274521739
"13157" "train" 28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.223354793921739
"13158" "train" 28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.114889052615435
"13159" "train" 28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.396720714347826
"13160" "train" 28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.131260126216957
"13161" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.125712887943478
"13162" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" 0.156496646504348
"13163" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.341031811521739
"13164" "train" 28 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.956921542391304
"13165" "train" 28 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.948404212173913
"13166" "train" 28 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.91705975
"13167" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.0167652227782609
"13168" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" 0.0265530133695652
"13169" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.427053261304348
"13170" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.268106330991304
"13171" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.259368686847826
"13172" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.307025006304348
"13173" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.16394489726087
"13174" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.424567878478261
"13175" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.336212734130435
"13176" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" 0.135465563932609
"13177" "train" 28 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" 0.135465563932609
"13178" "train" 28 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.0418872609934783
"13179" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.22448414468913
"13180" "train" 28 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.407132335434783
"13181" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" 0.137797082826087
"13182" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" 0.065301199843913
"13183" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.416940283043478
"13184" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.0980112293695652
"13185" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.00175391954565217
"13186" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.48848835173913
"13187" "train" 28 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.345453346086957
"13188" "train" 28 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.293108364565217
"13189" "train" 28 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.416505886304348
"13190" "train" 28 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.074058597676087
"13191" "train" 28 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.0883598523695652
"13192" "train" 28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.362903836717391
"13193" "train" 28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.464722244347826
"13194" "train" 28 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.262005841764706
"13195" "train" 28 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0279443943478431
"13196" "train" 28 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.121514025692157
"13197" "train" 28 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.854508231764706
"13198" "train" 28 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.333223996666667
"13199" "train" 28 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.265207858431373
"13200" "train" 28 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0706831871117647
"13201" "train" 28 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.0222985408245098
"13202" "train" 28 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" 0.00749081657058823
"13203" "train" 28 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.129362970764706
"13204" "train" 28 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" 0.0212250958019608
"13205" "train" 28 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.103720987705882
"13206" "train" 28 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.080568055454902
"13207" "train" 28 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0492552129156863
"13208" "train" 28 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0752610437019608
"13209" "train" 28 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.186240503960784
"13210" "train" 28 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.186240503960784
"13211" "train" 28 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.388086248235294
"13212" "train" 28 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.263415282690196
"13213" "train" 28 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.620279797647059
"13214" "train" 28 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.266101343372549
"13215" "train" 28 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.190589069119608
"13216" "train" 28 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.401732939215686
"13217" "train" 28 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.378981881019608
"13218" "train" 28 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" -0.0852282260803922
"13219" "train" 28 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" -0.192657392490196
"13220" "train" 28 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.318866730039216
"13221" "train" 28 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.358009373333333
"13222" "train" 28 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.587813565294118
"13223" "train" 28 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.232074537770588
"13224" "train" 28 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.362750971627451
"13225" "train" 28 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.30720151845098
"13226" "train" 28 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.403636283921569
"13227" "train" 28 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.522066500784314
"13228" "train" 28 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.318210999529412
"13229" "train" 28 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.115729101443137
"13230" "train" 28 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.251074231431373
"13231" "train" 28 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.303254516480392
"13232" "train" 28 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.213519364760784
"13233" "train" 28 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" 0.0202047636666667
"13234" "train" 28 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.294433415745098
"13235" "train" 28 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.172325927735294
"13236" "train" 28 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.534835409607843
"13237" "train" 28 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.0526395586039216
"13238" "train" 28 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.662505819411765
"13239" "train" 28 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0991311624941176
"13240" "train" 28 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.242062430294118
"13241" "train" 28 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.146753877035294
"13242" "train" 28 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.28598691372549
"13243" "train" 28 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.944697800196078
"13244" "train" 28 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.927641087843137
"13245" "train" 28 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.900514013333333
"13246" "train" 28 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.312671655921569
"13247" "train" 28 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.331602407372549
"13248" "train" 28 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.637488941176471
"13249" "train" 28 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.518818227843137
"13250" "train" 28 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.479319521372549
"13251" "train" 28 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.189306812833333
"13252" "train" 28 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.494282913529412
"13253" "train" 28 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.690571101960784
"13254" "train" 28 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.603568264117647
"13255" "train" 28 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.211928666470588
"13256" "train" 28 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.211928666470588
"13257" "train" 28 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.325362338235294
"13258" "train" 28 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.476923344705882
"13259" "train" 28 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.670132120784314
"13260" "train" 28 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.233726643921569
"13261" "train" 28 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.178554981115686
"13262" "train" 28 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.281685159607843
"13263" "train" 28 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.37027368
"13264" "train" 28 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.349026567647059
"13265" "train" 28 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.68790763372549
"13266" "train" 28 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.556383410588235
"13267" "train" 28 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.459989315686274
"13268" "train" 28 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.22624337505098
"13269" "train" 28 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.334626168823529
"13270" "train" 28 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.374495907647059
"13271" "train" 28 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.528187016862745
"13272" "train" 28 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.70485275745098
"13273" "train" 29 "LAYING" "tBodyAcc-mean()-X" 0.287295196811594
"13274" "train" 29 "LAYING" "tBodyAcc-mean()-Y" -0.0171965484202899
"13275" "train" 29 "LAYING" "tBodyAcc-mean()-Z" -0.109462068173913
"13276" "train" 29 "LAYING" "tGravityAcc-mean()-X" -0.346789842753623
"13277" "train" 29 "LAYING" "tGravityAcc-mean()-Y" 0.807535373478261
"13278" "train" 29 "LAYING" "tGravityAcc-mean()-Z" 0.590452224057971
"13279" "train" 29 "LAYING" "tBodyAccJerk-mean()-X" 0.0718861195971014
"13280" "train" 29 "LAYING" "tBodyAccJerk-mean()-Y" 0.0116912059556522
"13281" "train" 29 "LAYING" "tBodyAccJerk-mean()-Z" 0.00241542784130435
"13282" "train" 29 "LAYING" "tBodyGyro-mean()-X" -0.0258281004782609
"13283" "train" 29 "LAYING" "tBodyGyro-mean()-Y" -0.0761814357028986
"13284" "train" 29 "LAYING" "tBodyGyro-mean()-Z" 0.127411971652174
"13285" "train" 29 "LAYING" "tBodyGyroJerk-mean()-X" -0.0995339880724638
"13286" "train" 29 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0386768295072464
"13287" "train" 29 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0674469666086956
"13288" "train" 29 "LAYING" "tBodyAccMag-mean()" -0.986493196666667
"13289" "train" 29 "LAYING" "tGravityAccMag-mean()" -0.986493196666667
"13290" "train" 29 "LAYING" "tBodyAccJerkMag-mean()" -0.992725367826087
"13291" "train" 29 "LAYING" "tBodyGyroMag-mean()" -0.971923623043478
"13292" "train" 29 "LAYING" "tBodyGyroJerkMag-mean()" -0.997322526811594
"13293" "train" 29 "LAYING" "fBodyAcc-mean()-X" -0.986626999275362
"13294" "train" 29 "LAYING" "fBodyAcc-mean()-Y" -0.989034304057971
"13295" "train" 29 "LAYING" "fBodyAcc-mean()-Z" -0.989473926666667
"13296" "train" 29 "LAYING" "fBodyAcc-meanFreq()-X" -0.0876059706014493
"13297" "train" 29 "LAYING" "fBodyAcc-meanFreq()-Y" 0.328259354627536
"13298" "train" 29 "LAYING" "fBodyAcc-meanFreq()-Z" 0.334787399391304
"13299" "train" 29 "LAYING" "fBodyAccJerk-mean()-X" -0.992153982028986
"13300" "train" 29 "LAYING" "fBodyAccJerk-mean()-Y" -0.989398823913043
